,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck
3312,3558_02,Mars,True,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3313,3559_01,Mars,False,P,TRAPPIST-1e,27.0,False,249.0,0.0,65.0,812.0,55.0,False,D
3314,3560_01,Mars,False,P,PSO J318.5-22,37.0,False,3.0,0.0,800.0,76.0,0.0,True,D
3315,3561_01,Mars,True,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3316,3561_02,Mars,False,P,TRAPPIST-1e,17.0,False,1617.0,0.0,1777.0,0.0,0.0,True,D
3317,3562_01,Mars,False,P,55 Cancri e,21.0,False,2581.0,354.0,1158.0,139.0,548.0,False,E
3318,3562_02,Mars,False,P,55 Cancri e,55.0,False,14.0,0.0,0.0,3778.0,1.0,False,D
3319,3563_01,Earth,True,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3320,3564_01,Earth,True,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3321,3565_01,Earth,True,P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3322,3566_01,Earth,False,S,55 Cancri e,19.0,False,0.0,336.0,508.0,1.0,0.0,True,G
3323,3567_01,Earth,False,P,TRAPPIST-1e,20.0,False,0.0,0.0,2687.0,35.0,340.0,False,F
3324,3568_01,Earth,False,P,TRAPPIST-1e,14.0,False,30.0,59.0,0.0,572.0,0.0,False,F
3325,3569_01,Mars,True,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3326,3570_01,Earth,False,S,PSO J318.5-22,15.0,False,85.0,373.0,160.0,5.0,0.0,True,G
3327,3572_01,Earth,False,P,TRAPPIST-1e,25.0,False,19.0,0.0,0.0,1679.0,0.0,False,G
3328,3573_01,Earth,False,S,PSO J318.5-22,24.0,False,0.0,33.0,0.0,84.0,1062.0,False,F
3329,3576_01,Earth,False,P,TRAPPIST-1e,22.0,False,0.0,4.0,0.0,0.0,1267.0,True,F
3330,3577_01,Mars,False,P,TRAPPIST-1e,26.0,False,1178.0,7.0,0.0,7.0,0.0,False,F
3331,3578_01,Mars,True,S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3332,3579_01,Earth,False,S,PSO J318.5-22,20.0,False,0.0,0.0,1.0,0.0,2260.0,False,F
3333,3582_01,Earth,False,P,TRAPPIST-1e,53.0,False,323.0,120.0,14.0,450.0,0.0,True,G
3334,3584_01,Earth,False,S,TRAPPIST-1e,55.0,False,42.0,4.0,1215.0,0.0,3.0,True,F
3335,3586_01,Earth,False,P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,739.0,29.0,False,G
3336,3588_01,Mars,False,P,TRAPPIST-1e,35.0,False,576.0,0.0,459.0,22.0,0.0,False,D
3337,3588_02,Mars,False,P,TRAPPIST-1e,40.0,False,787.0,0.0,88.0,0.0,0.0,False,D
3338,3591_01,Earth,False,P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1609.0,False,E
3339,3592_01,Mars,False,P,PSO J318.5-22,22.0,False,193.0,1.0,640.0,15.0,30.0,True,D
3340,3592_02,Mars,False,P,TRAPPIST-1e,21.0,False,354.0,113.0,311.32511380880123,487.0,0.0,False,E
3341,3594_01,Earth,True,P,PSO J318.5-22,64.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3342,3595_01,Europa,True,S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B
3343,3596_01,Mars,False,P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3344,3597_01,Earth,False,P,TRAPPIST-1e,25.0,False,0.0,813.0,89.0,12.0,0.0,False,G
3345,3598_01,Earth,False,S,55 Cancri e,19.0,False,616.0,0.0,46.0,0.0,14.0,False,G
3346,3600_01,Earth,True,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3347,3602_01,Mars,True,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3348,3605_01,Earth,True,P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3349,3606_01,Earth,True,P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3350,3607_01,Mars,True,P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3351,3608_01,Europa,True,P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,D
3352,3608_02,Europa,True,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,D
3353,3608_03,Europa,True,P,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,D
3354,3609_01,Europa,False,P,55 Cancri e,28.0,False,5.0,2052.0,0.0,3340.0,827.0992340992341,False,C
3355,3609_02,Europa,False,P,TRAPPIST-1e,27.0,False,0.0,325.0,0.0,8.0,1622.0,False,C
3356,3609_03,Europa,True,P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,C
3357,3609_04,Europa,True,P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,C
3358,3610_01,Earth,True,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3359,3610_02,Earth,False,S,TRAPPIST-1e,36.0,False,5.0,145.6996805111821,896.0,0.0,1.0,True,F
3360,3612_01,Earth,False,S,TRAPPIST-1e,24.0,False,1.0,790.0,0.0,0.0,0.0,True,E
3361,3613_01,Earth,False,P,TRAPPIST-1e,18.0,False,0.0,733.0,0.0,0.0,0.0,True,F
3362,3614_01,Earth,False,P,TRAPPIST-1e,20.0,False,2.0,0.0,7.0,2.0,547.0,False,F
3363,3615_01,Earth,False,S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3364,3615_02,Earth,False,S,TRAPPIST-1e,25.991118229470004,False,2.0,753.0,5.0,0.0,0.0,True,F
3365,3616_01,Earth,True,S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3366,3619_01,Europa,False,P,TRAPPIST-1e,36.0,False,43.0,2.0,0.0,14.0,16337.0,False,B
3367,3620_01,Europa,True,P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B
3368,3622_01,Europa,True,P,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,C
3369,3622_02,Europa,False,P,55 Cancri e,38.0,False,127.98832555036691,3456.0,0.0,1486.0,1157.0,False,C
3370,3624_01,Earth,False,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3371,3625_01,Earth,False,P,TRAPPIST-1e,37.0,False,0.0,559.0,366.0,0.0,62.0,True,E
3372,3626_01,Earth,True,S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3373,3628_01,Earth,False,P,55 Cancri e,18.0,False,42.0,103.0,0.0,498.0,0.0,False,F
3374,3629_01,Mars,True,P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3375,3630_01,Earth,False,P,PSO J318.5-22,61.0,False,0.0,1.0,276.0,410.0,54.0,False,F
3376,3631_01,Earth,False,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,484.0,344.0,False,F
3377,3634_01,Earth,False,S,TRAPPIST-1e,29.0,False,25.0,692.0,0.0,0.0,1.0,True,E
3378,3636_01,Mars,False,P,TRAPPIST-1e,37.0,False,1280.0,0.0,1.0,111.0,408.0,False,D
3379,3639_01,Europa,False,S,TRAPPIST-1e,29.0,False,125.0,5151.0,9.0,1.0,1.0,True,B
3380,3640_01,Earth,False,S,55 Cancri e,38.0,False,0.0,695.0,0.0,49.0,876.0,False,E
3381,3640_02,Earth,True,S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3382,3641_01,Earth,True,P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3383,3641_02,Earth,False,P,TRAPPIST-1e,48.0,False,136.2367198838897,0.0,1.0,0.0,0.0,False,G
3384,3641_03,Earth,False,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3385,3642_01,Earth,False,P,TRAPPIST-1e,46.0,False,105.0,335.0,0.0,72.0,388.0,False,F
3386,3644_01,Mars,True,S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3387,3645_01,Mars,True,P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,D
3388,3645_02,Mars,True,P,TRAPPIST-1e,29.231510015408322,False,0.0,0.0,0.0,0.0,0.0,True,D
3389,3645_03,Mars,True,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,D
3390,3645_04,Mars,True,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,D
3391,3645_05,Mars,True,P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,D
3392,3647_01,Europa,True,S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,C
3393,3648_01,Earth,False,S,PSO J318.5-22,39.0,False,0.0,0.0,0.0,1144.0,0.0,False,F
3394,3650_01,Earth,True,P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3395,3652_01,Earth,True,S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3396,3653_01,Earth,False,S,TRAPPIST-1e,29.0,False,97.0,0.0,444.0,366.0,0.0,False,G
3397,3654_01,Earth,False,S,55 Cancri e,14.0,False,1.0,0.0,827.0,0.0,3.0,False,F
3398,3654_02,Earth,False,S,TRAPPIST-1e,15.0,False,0.0,398.0,0.0,467.0,0.0,False,F
3399,3655_01,Earth,False,S,TRAPPIST-1e,17.0,False,0.0,432.0,0.0,3003.0,0.0,False,F
3400,3658_01,Earth,True,S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3401,3658_02,Earth,False,S,TRAPPIST-1e,24.0,False,3.0,2053.0,335.0,0.0,4.0,True,E
3402,3660_01,Earth,False,S,TRAPPIST-1e,25.991118229470004,False,42.0,0.0,671.0,71.0,0.0,False,G
3403,3662_01,Europa,False,S,55 Cancri e,22.0,False,127.98832555036691,171.0,2233.0,1.0,800.0,True,B
3404,3662_02,Europa,True,S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,B
3405,3664_01,Mars,True,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3406,3665_01,Earth,True,S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3407,3667_01,Europa,True,S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,A
3408,3668_01,Europa,True,P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,True,C
3409,3671_01,Earth,False,S,TRAPPIST-1e,50.0,False,43.0,661.0,1.0,85.0,0.0,False,E
3410,3674_01,Earth,False,S,55 Cancri e,34.0,False,232.0,457.0,1.0,218.0,0.0,True,G
3411,3677_01,Earth,False,S,PSO J318.5-22,24.0,False,105.0,0.0,37.0,518.0,0.0,False,F
3412,3678_01,Earth,False,S,TRAPPIST-1e,24.0,False,0.0,0.0,788.0,0.0,3.0,True,E
3413,3679_01,Europa,False,P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,False,B
3414,3680_01,Europa,False,P,55 Cancri e,35.0,False,0.0,388.0,0.0,1792.0,2891.0,False,C
3415,3680_02,Europa,True,P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,C
3416,3681_01,Europa,True,S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,B
3417,3681_02,Europa,False,S,TRAPPIST-1e,21.0,False,4.0,1369.2356666666667,137.0,1640.0,455.0,False,B
3418,3682_01,Mars,True,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3419,3686_01,Earth,False,S,TRAPPIST-1e,24.0,False,25.0,284.0,0.0,330.0,64.0,False,F
3420,3688_01,Mars,False,S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3421,3688_02,Mars,False,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3422,3688_03,Mars,True,S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3423,3690_01,Earth,False,P,TRAPPIST-1e,35.0,False,0.0,30.0,357.0,435.0,0.0,True,F
3424,3691_01,Mars,False,P,TRAPPIST-1e,34.0,False,1404.0,0.0,4.0,359.0,0.0,False,F
3425,3692_01,Earth,False,P,TRAPPIST-1e,26.0,False,808.0,60.0,0.0,16.0,3.0,False,G
3426,3693_01,Earth,True,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3427,3699_01,Europa,True,P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,C
3428,3699_02,Europa,False,P,55 Cancri e,25.0,False,0.0,17432.0,0.0,241.0,2102.0,True,C
3429,3699_03,Europa,True,P,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,C
3430,3699_04,Europa,False,P,TRAPPIST-1e,57.0,False,0.0,3859.0,13.0,195.0,3874.0,False,C
3431,3700_01,Earth,False,P,TRAPPIST-1e,23.0,False,58.0,396.0,15.0,141.68113837665166,180.0,False,F
3432,3702_01,Mars,True,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,False,E
3433,3703_01,Mars,True,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3434,3703_02,Mars,False,P,TRAPPIST-1e,20.0,False,1377.0,267.0,36.0,0.0,0.0,False,F
3435,3704_01,Earth,False,S,TRAPPIST-1e,21.0,False,120.0,235.0,0.0,141.68113837665166,0.0,False,F
3436,3705_01,Earth,False,P,TRAPPIST-1e,19.0,False,238.0,1.0,28.0,207.0,119.0,False,F
3437,3706_01,Mars,False,P,TRAPPIST-1e,16.0,False,424.0,0.0,246.0,370.0,0.0,False,F
3438,3706_02,Mars,False,P,TRAPPIST-1e,18.0,False,131.0,0.0,980.0,1.0,0.0,True,F
3439,3707_01,Earth,False,S,TRAPPIST-1e,18.0,False,622.0,53.0,8.0,47.0,39.0,False,G
3440,3707_02,Earth,False,S,TRAPPIST-1e,22.0,False,0.0,0.0,889.0,0.0,0.0,True,G
3441,3708_01,Earth,True,P,55 Cancri e,25.991118229470004,False,0.0,0.0,0.0,0.0,0.0,True,G
3442,3710_01,Earth,False,P,55 Cancri e,35.0,False,432.0,0.0,377.0,0.0,0.0,False,G
3443,3710_02,Earth,False,P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3444,3710_03,Earth,True,P,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3445,3711_01,Mars,True,S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3446,3711_02,Mars,False,S,TRAPPIST-1e,31.0,False,3471.0,0.0,232.0,0.0,0.0,False,F
3447,3711_03,Mars,True,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3448,3713_01,Europa,True,S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,C
3449,3713_02,Europa,True,S,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,C
3450,3713_03,Europa,True,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,C
3451,3714_01,Mars,False,S,TRAPPIST-1e,45.0,False,48.0,1652.0,761.0,138.0,0.0,False,F
3452,3714_02,Mars,False,S,PSO J318.5-22,33.0,False,33.0,397.0,354.0,104.13874147081123,0.0,False,D
3453,3715_01,Earth,True,P,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3454,3715_02,Earth,True,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3455,3715_03,Earth,False,P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3456,3715_04,Earth,True,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3457,3716_01,Earth,False,P,TRAPPIST-1e,18.0,False,18.0,2.0,1769.0,1.0,2.0,True,G
3458,3719_01,Mars,False,S,TRAPPIST-1e,28.0,True,1193.0,0.0,2509.0,0.0,0.0,False,F
3459,3719_02,Mars,True,S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3460,3724_01,Earth,True,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3461,3726_01,Earth,True,P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3462,3728_01,Earth,True,S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3463,3729_01,Earth,True,P,PSO J318.5-22,40.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3464,3732_01,Europa,True,S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,A
3465,3732_02,Europa,False,S,TRAPPIST-1e,29.0,False,0.0,8444.0,0.0,2989.0,8735.0,False,A
3466,3732_03,Europa,True,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,A
3467,3732_04,Europa,False,S,55 Cancri e,27.0,False,3340.0,588.0,135.9866220735786,173.0,71.0,False,A
3468,3733_01,Europa,False,S,TRAPPIST-1e,34.0,True,0.0,4.0,0.0,685.0,1779.0,False,D
3469,3734_01,Earth,True,P,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3470,3735_01,Europa,False,S,TRAPPIST-1e,43.0,False,2.0,3846.0,0.0,3.0,346.0,True,D
3471,3735_02,Europa,False,S,55 Cancri e,30.0,False,0.0,787.0,116.0,1924.0,2.0,False,D
3472,3736_01,Europa,False,S,TRAPPIST-1e,61.0,False,328.0,5193.0,0.0,20.0,533.0,True,B
3473,3737_01,Earth,False,S,TRAPPIST-1e,48.0,False,0.0,0.0,632.0,250.0,0.0,False,G
3474,3737_02,Earth,True,S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3475,3739_01,Earth,False,S,TRAPPIST-1e,19.0,False,0.0,312.0,2.0,76.0,418.0,False,G
3476,3741_01,Europa,True,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,B
3477,3742_01,Earth,True,P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3478,3742_02,Earth,True,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3479,3743_01,Earth,False,S,TRAPPIST-1e,19.0,False,0.0,827.0,5.0,55.0,0.0,False,G
3480,3744_01,Mars,False,S,PSO J318.5-22,34.0,True,0.0,490.0,869.0,0.0,0.0,True,E
3481,3745_01,Earth,False,P,TRAPPIST-1e,19.0,False,136.2367198838897,2.0,14.0,755.0,0.0,False,G
3482,3747_01,Europa,False,P,TRAPPIST-1e,39.0,False,0.0,2576.0,0.0,234.0,237.0,False,B
3483,3747_02,Europa,True,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,B
3484,3747_03,Europa,False,P,TRAPPIST-1e,53.0,False,0.0,3377.0,0.0,193.0,5563.0,False,B
3485,3747_04,Europa,True,P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B
3486,3748_01,Mars,True,P,TRAPPIST-1e,29.231510015408322,False,0.0,0.0,0.0,0.0,0.0,True,F
3487,3749_01,Europa,True,P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,B
3488,3749_02,Europa,True,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,B
3489,3750_01,Earth,False,P,TRAPPIST-1e,18.0,False,64.0,0.0,3.0,3440.0,5.0,False,F
3490,3750_02,Earth,False,P,TRAPPIST-1e,48.0,False,396.0,0.0,132.46239675409362,0.0,297.0,False,G
3491,3751_01,Earth,False,S,TRAPPIST-1e,24.0,False,0.0,274.0,594.0,35.0,658.0,True,D
3492,3752_01,Europa,False,S,TRAPPIST-1e,52.0,False,0.0,5.0,0.0,108.0,1788.0,False,D
3493,3753_01,Earth,False,P,55 Cancri e,55.0,False,0.0,519.0,131.0,63.0,3.0,False,F
3494,3754_01,Earth,True,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3495,3755_01,Earth,True,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3496,3755_02,Earth,True,P,PSO J318.5-22,8.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3497,3756_01,Mars,True,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3498,3757_01,Earth,True,S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3499,3758_01,Earth,False,S,TRAPPIST-1e,18.0,False,381.0,4.0,0.0,0.0,368.0,False,G
3500,3758_02,Earth,True,S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3501,3759_01,Earth,True,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3502,3760_01,Earth,True,P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3503,3761_01,Mars,False,P,55 Cancri e,45.0,False,824.0,2196.0,385.0,19.0,1113.0,True,E
3504,3765_01,Mars,True,S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3505,3767_01,Europa,False,S,55 Cancri e,44.0,False,0.0,280.0,112.0,0.0,9244.0,False,B
3506,3768_01,Earth,False,S,TRAPPIST-1e,20.0,False,0.0,0.0,717.0,0.0,0.0,True,F
3507,3769_01,Mars,False,S,TRAPPIST-1e,47.0,False,1037.0,0.0,258.0,4.0,0.0,False,E
3508,3770_01,Earth,True,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3509,3771_01,Europa,False,P,TRAPPIST-1e,28.0,False,80.0,828.0,0.0,4494.0,4269.0,False,B
3510,3772_01,Earth,False,P,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3511,3772_02,Earth,False,P,TRAPPIST-1e,20.0,False,0.0,145.6996805111821,422.0,0.0,0.0,True,F
3512,3773_01,Earth,False,S,PSO J318.5-22,22.0,False,2.0,257.0,348.0,2.0,0.0,True,F
3513,3773_02,Earth,False,S,TRAPPIST-1e,42.0,False,55.0,0.0,1503.0,0.0,0.0,True,F
3514,3773_03,Earth,False,S,PSO J318.5-22,23.0,False,0.0,552.0,44.0,0.0,661.0,True,F
3515,3774_01,Earth,False,P,TRAPPIST-1e,30.0,False,513.0,0.0,0.0,0.0,317.0,False,F
3516,3774_02,Earth,True,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3517,3774_03,Earth,False,P,TRAPPIST-1e,35.0,False,227.0,117.0,394.0,9.0,56.0,False,F
3518,3775_01,Mars,True,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3519,3775_02,Mars,True,S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3520,3776_01,Europa,False,S,TRAPPIST-1e,29.0,False,2.0,407.0,4509.0,1433.0,9.0,True,C
3521,3777_01,Europa,True,S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,B
3522,3778_01,Earth,False,S,TRAPPIST-1e,48.0,False,0.0,21.0,0.0,0.0,786.0,True,F
3523,3779_01,Earth,False,S,TRAPPIST-1e,24.0,False,1.0,677.0,13.0,10.0,0.0,True,F
3524,3781_01,Europa,False,S,TRAPPIST-1e,38.0,False,821.0,960.0,0.0,27.0,321.0,False,A
3525,3783_01,Earth,False,P,55 Cancri e,51.0,False,183.0,0.0,1.0,0.0,1103.0,False,F
3526,3784_01,Earth,False,P,TRAPPIST-1e,77.0,False,0.0,145.6996805111821,131.0,3981.0,108.0,False,G
3527,3785_01,Earth,True,P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,G
3528,3786_01,Mars,False,S,TRAPPIST-1e,38.0,True,876.7142857142857,0.0,1355.0,0.0,0.0,False,E
3529,3786_02,Mars,False,S,TRAPPIST-1e,42.0,False,913.0,4.0,1.0,1465.0,0.0,False,D
3530,3787_01,Mars,True,S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3531,3787_02,Mars,False,S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3532,3787_03,Mars,False,S,TRAPPIST-1e,29.231510015408322,False,132.0,75.0,849.0,0.0,0.0,True,D
3533,3788_01,Mars,False,P,TRAPPIST-1e,25.0,False,519.0,0.0,284.0,0.0,0.0,False,D
3534,3789_01,Earth,True,S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3535,3790_01,Earth,True,P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3536,3793_01,Earth,True,S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3537,3795_01,Europa,True,S,55 Cancri e,34.09118541033435,False,0.0,0.0,0.0,0.0,0.0,True,C
3538,3796_01,Europa,False,P,55 Cancri e,33.0,False,90.0,26830.0,0.0,27.0,703.0,True,B
3539,3797_01,Europa,False,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False,B
3540,3798_01,Europa,True,S,TRAPPIST-1e,67.0,False,0.0,0.0,0.0,0.0,0.0,True,E
3541,3801_01,Earth,False,P,55 Cancri e,27.0,False,0.0,0.0,0.0,36.0,437.0,False,G
3542,3803_01,Mars,False,P,TRAPPIST-1e,33.0,False,25.0,0.0,1376.0,604.0,0.0,False,F
3543,3804_01,Earth,False,P,TRAPPIST-1e,18.0,False,0.0,17.0,0.0,0.0,784.0,False,F
3544,3805_01,Earth,False,P,TRAPPIST-1e,36.0,False,357.0,0.0,114.0,0.0,138.95773420479304,False,F
3545,3807_01,Earth,True,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G
3546,3810_01,Earth,False,S,TRAPPIST-1e,51.0,False,406.0,0.0,53.0,0.0,350.0,False,G
3547,3811_01,Mars,True,P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,F
3548,3811_02,Mars,False,P,TRAPPIST-1e,33.0,False,3361.0,0.0,13.0,15.0,0.0,False,D
3549,3812_01,Earth,False,S,TRAPPIST-1e,18.0,False,14.0,651.0,11.0,17.0,138.95773420479304,False,F
3550,3814_01,Europa,True,P,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,D
3551,3815_01,Earth,False,P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,724.0,80.0,False,F
3552,3816_01,Earth,False,P,TRAPPIST-1e,24.0,False,58.0,0.0,4.0,789.0,54.0,False,E
3553,3817_01,Mars,False,P,TRAPPIST-1e,20.0,False,984.0,1.0,921.0,0.0,51.25852918877938,False,E
3554,3818_01,Earth,False,P,TRAPPIST-1e,32.0,False,0.0,600.0,80.0,0.0,18.0,False,F
3555,3820_01,Mars,True,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,F
